State,City,Score,Link,Employment -- State -- Sexual Orientation,Employment -- State -- Gender Identity,Employment -- County -- Sexual Orientation,Employment -- County -- Gender Identity,Employment -- City -- Sexual Orientation,Employment -- City -- Gender Identity,Housing -- State -- Sexual Orientation,Housing -- State -- Gender Identity,Housing -- County -- Sexual Orientation,Housing -- County -- Gender Identity,Housing -- City -- Sexual Orientation,Housing -- City -- Gender Identity,Public Accommodations -- State,Public Accommodations -- County,Public Accommodations -- City,All-Gender Single Occupancy Facilities -- State,All-Gender Single Occupancy Facilities -- County,All-Gender Single Occupancy Facilities -- City,Protects Youth From Conversion Therapy -- State,Protects Youth From Conversion Therapy -- County,Protects Youth From Conversion Therapy -- City,Non-Discrimination in City Employment -- City -- Sexual Orientation,Non-Discrimination in City Employment -- City -- Gender Identity,Transgender-Inclusive Healthcare Benefits -- City,City Contractor Non-Discrimination Ordinance -- City -- Sexual Orientation,City Contractor Non-Discrimination Ordinance -- City -- Gender Identity,Inclusive Workplace -- City,City Employee Domestic Partner Benefits -- City,Human Rights Commission -- County,Human Rights Commission -- City,Enforcement Mechanism in Human Rights Commission -- County,Enforcement Mechanism in Human Rights Commission -- City,LGBTQ Liaison in City Executive's Office -- City,Youth Bullying Prevention Policy for City Services -- City -- Sexual Orientation,Youth Bullying Prevention Policy for City Services -- City -- Gender Identity,City provides services to/supports LGBTQ youth -- City,City provides services to/supports LGBTQ homeless people -- City,City provides services to/supports LGBTQ elders -- City,City provides services to/supports people living with HIV/AIDS -- City,City provides services to/supports the transgender community -- City,LGBTQ Police Liaison or Task Force -- City,Reported 2016 Hates Crimes Statistics to the FBI -- City,Leadership's Public Position on LGBTQ Equality -- City,Leadership's Pro-Equality Legislative or Policy Efforts -- City,Openly LGBTQ elected or appointed municipal leaders -- City,City test limits of restrictive state law -- City,Non-Discrimination in City Employment -- County -- Sexual Orientation,Non-Discrimination in City Employment -- County -- Gender Identity,Transgender-Inclusive Healthcare Benefits -- County,City Contractor Non-Discrimination Ordinance -- County -- Sexual Orientation,City Contractor Non-Discrimination Ordinance -- County -- Gender Identity,Inclusive Workplace -- County,City Employee Domestic Partner Benefits -- County,LGBTQ Liaison in City Executive's Office -- County,Youth Bullying Prevention Policy for City Services -- County -- Sexual Orientation,Youth Bullying Prevention Policy for City Services -- County -- Gender Identity,City provides services to/supports LGBTQ youth -- County,City provides services to/supports LGBTQ homeless people -- County,City provides services to/supports LGBTQ elders -- County,City provides services to/supports people living with HIV/AIDS -- County,City provides services to/supports the transgender community -- County,LGBTQ Police Liaison or Task Force -- County,Reported 2016 Hates Crimes Statistics to the FBI -- County,Leadership's Public Position on LGBTQ Equality -- County,Leadership's Pro-Equality Legislative or Policy Efforts -- County,Openly LGBTQ elected or appointed municipal leaders -- County,City test limits of restrictive state law -- County
California,Pomona,72,https://www.hrc.org/mei/search/california/pomona,5,5,0,0,0,0,5,5,0,0,0,0,55,0,0,2,0,0,2,0,0,7,7,6,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,,,,,,,,,,,,,,,,,,,,,
California,Rancho Cucamonga,68,https://www.hrc.org/mei/search/california/rancho-cucamonga,5,5,0,0,0,0,5,5,0,0,0,0,55,0,0,2,0,0,2,0,0,7,7,0,3,3,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,12,0,0,0,0,,,,,,,,,,,,,,,,,,,,,
California,Rancho Mirage,100,https://www.hrc.org/mei/search/california/rancho-mirage,5,5,0,0,0,0,5,5,0,0,0,0,55,0,0,2,0,0,2,0,0,7,7,6,3,3,0,0,0,0,0,0,5,0,0,2,2,2,2,2,10,12,3,1,2,0,,,,,,,,,,,,,,,,,,,,,
California,Richmond,86,https://www.hrc.org/mei/search/california/richmond,5,5,0,0,0,0,5,5,0,0,0,0,55,0,0,2,0,0,2,0,0,7,0,6,3,3,0,0,0,5,0,2,5,0,0,0,0,0,0,0,0,12,5,2,2,0,,,,,,,,,,,,,,,,,,,,,
California,Riverside,65,https://www.hrc.org/mei/search/california/riverside,5,5,0,0,0,0,5,5,0,0,0,0,55,0,0,2,0,0,2,0,0,7,7,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,,,,,,,,,,,,,,,,,,,,,
California,Sacramento,100,https://www.hrc.org/mei/search/california/sacramento,5,5,0,0,4,4,5,5,0,0,4,4,55,0,44,2,0,0,2,0,0,7,7,6,3,3,2,1,0,0,0,0,5,0,0,0,2,2,2,0,10,12,5,1,2,0,,,,,,,,,,,,,,,,,,,,,
California,Salinas,59,https://www.hrc.org/mei/search/california/salinas,5,5,0,0,0,0,5,5,0,0,0,0,55,0,0,2,0,0,2,0,0,7,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,,,,,,,,,,,,,,,,,,,,,
California,San Bernardino,53,https://www.hrc.org/mei/search/california/san-bernardino,5,5,0,0,0,0,5,5,0,0,0,0,55,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,5,0,2,0,0,0,0,0,0,0,0,0,12,0,0,0,0,,,,,,,,,,,,,,,,,,,,,
California,San Diego,100,https://www.hrc.org/mei/search/california/san-diego,5,5,0,0,4,4,5,5,0,0,4,4,55,0,44,2,0,0,2,0,0,7,7,6,3,3,2,1,5,5,0,2,5,0,0,2,0,2,0,0,10,12,5,3,2,0,,,,,,,,,,,,,,,,,,,,,
California,San Francisco,100,https://www.hrc.org/mei/search/california/san-francisco,5,5,5,5,5,5,5,5,5,5,5,5,55,55,55,2,0,2,2,0,0,7,7,6,3,3,2,1,0,5,0,2,5,0,0,2,2,2,2,2,10,12,5,3,2,0,,,,,,,,,,,,,,,,,,,,,
California,San Jose,100,https://www.hrc.org/mei/search/california/san-jose,5,5,0,0,0,0,5,5,0,0,0,0,55,0,0,2,0,0,2,0,0,7,7,6,3,3,0,0,5,5,2,0,5,0,0,0,0,0,0,0,10,12,5,3,2,0,,,,,,,,,,,,,,,,,,,,,
California,Santa Ana,55,https://www.hrc.org/mei/search/california/santa-ana,5,5,0,0,0,0,5,5,0,0,0,0,55,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,12,3,1,0,0,,,,,,,,,,,,,,,,,,,,,
California,Santa Clarita,64,https://www.hrc.org/mei/search/california/santa-clarita,5,5,0,0,0,0,5,5,0,0,0,0,55,0,0,2,0,0,2,0,0,7,0,6,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,,,,,,,,,,,,,,,,,,,,,
California,Santa Monica,100,https://www.hrc.org/mei/search/california/santa-monica,5,5,0,0,4,0,5,5,0,0,4,0,55,0,40,2,0,0,2,0,0,7,7,6,3,3,0,1,5,0,0,0,5,0,0,0,0,0,2,0,10,12,5,3,0,0,,,,,,,,,,,,,,,,,,,,,
California,Santa Rosa,74,https://www.hrc.org/mei/search/california/santa-rosa,5,5,0,0,0,0,5,5,0,0,0,0,55,0,0,2,0,0,2,0,0,7,7,6,0,0,0,1,5,0,0,0,0,0,0,0,0,2,0,0,0,12,0,0,0,0,,,,,,,,,,,,,,,,,,,,,
California,Signal Hill,95,https://www.hrc.org/mei/search/california/signal-hill,5,5,0,0,0,0,5,5,0,0,0,0,55,0,0,2,0,0,2,0,0,7,7,6,3,3,0,0,5,0,0,0,5,0,0,2,2,2,2,2,10,0,3,0,2,0,,,,,,,,,,,,,,,,,,,,,
California,Stockton,70,https://www.hrc.org/mei/search/california/stockton,5,5,0,0,0,0,5,5,0,0,0,0,55,0,0,2,0,0,2,0,0,7,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,12,0,0,0,0,,,,,,,,,,,,,,,,,,,,,
California,Sunnyvale,73,https://www.hrc.org/mei/search/california/sunnyvale,5,5,0,0,0,0,5,5,0,0,0,0,55,0,0,2,0,0,2,0,0,7,7,6,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,12,5,1,0,0,,,,,,,,,,,,,,,,,,,,,
California,Thousand Oaks,68,https://www.hrc.org/mei/search/california/thousand-oaks,5,5,0,0,0,0,5,5,0,0,0,0,55,0,0,2,0,0,2,0,0,7,7,6,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,12,1,0,0,0,,,,,,,,,,,,,,,,,,,,,
California,Torrance,58,https://www.hrc.org/mei/search/california/torrance,5,5,0,0,0,0,5,5,0,0,0,0,55,0,0,2,0,0,2,0,0,0,0,6,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,12,1,0,0,0,,,,,,,,,,,,,,,,,,,,,
California,Vallejo,81,https://www.hrc.org/mei/search/california/vallejo,5,5,0,0,0,0,5,5,0,0,0,0,55,0,0,2,0,0,2,0,0,7,7,6,3,3,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,12,4,0,0,0,,,,,,,,,,,,,,,,,,,,,
California,Visalia,62,https://www.hrc.org/mei/search/california/visalia,5,5,0,0,0,0,5,5,0,0,0,0,55,0,0,2,0,0,2,0,0,7,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,2,0,0,0,,,,,,,,,,,,,,,,,,,,,
California,West Hollywood,100,https://www.hrc.org/mei/search/california/west-hollywood,5,5,0,0,0,0,5,5,0,0,5,5,55,0,55,2,0,2,2,0,0,7,7,6,3,3,2,1,5,5,0,0,5,0,0,2,2,2,2,2,10,12,5,3,2,0,,,,,,,,,,,,,,,,,,,,,
Colorado,Aspen,60,https://www.hrc.org/mei/search/colorado/aspen,5,5,0,0,0,0,5,5,0,0,0,0,55,0,0,0,0,0,0,0,0,7,7,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,12,0,0,2,0,,,,,,,,,,,,,,,,,,,,,
Colorado,Aurora,63,https://www.hrc.org/mei/search/colorado/aurora,5,5,0,0,0,0,5,5,0,0,0,0,55,0,0,0,0,0,0,0,0,7,7,0,0,0,0,1,0,5,0,0,0,0,0,0,0,0,0,0,0,12,1,0,0,0,,,,,,,,,,,,,,,,,,,,,
Colorado,Boulder,92,https://www.hrc.org/mei/search/colorado/boulder,5,5,0,0,5,5,5,5,0,0,5,5,55,0,55,0,0,0,0,0,0,7,7,6,3,3,0,1,0,5,0,2,0,0,0,2,2,0,2,2,0,12,5,1,2,0,,,,,,,,,,,,,,,,,,,,,
Colorado,Colorado Springs,54,https://www.hrc.org/mei/search/colorado/colorado-springs,5,5,0,0,0,0,5,5,0,0,0,0,55,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,,,,,,,,,,,,,,,,,,,,,
Colorado,Denver,100,https://www.hrc.org/mei/search/colorado/denver,5,5,5,5,5,5,5,5,5,5,5,5,55,55,55,0,0,2,0,0,0,7,7,6,3,3,0,1,0,5,0,2,5,0,0,0,0,0,2,0,10,12,5,3,2,0,,,,,,,,,,,,,,,,,,,,,
Colorado,Fort Collins,83,https://www.hrc.org/mei/search/colorado/fort-collins,5,5,0,0,0,0,5,5,0,0,0,0,55,0,0,0,0,0,0,0,0,7,7,0,0,0,2,1,0,5,0,0,5,0,0,0,0,0,2,0,10,12,1,1,0,0,,,,,,,,,,,,,,,,,,,,,
Colorado,Lakewood,56,https://www.hrc.org/mei/search/colorado/lakewood,5,5,0,0,0,0,5,5,0,0,0,0,55,0,0,0,0,0,0,0,0,7,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,,,,,,,,,,,,,,,,,,,,,
Colorado,Littleton,49,https://www.hrc.org/mei/search/colorado/littleton,5,5,0,0,0,0,5,5,0,0,0,0,55,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,,,,,,,,,,,,,,,,,,,,,
Connecticut,Bridgeport,42,https://www.hrc.org/mei/search/connecticut/bridgeport,4,4,0,0,0,0,4,4,0,0,0,0,44,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,3,1,0,0,,,,,,,,,,,,,,,,,,,,,
Connecticut,Fairfield,39,https://www.hrc.org/mei/search/connecticut/fairfield,4,4,0,0,0,0,4,4,0,0,0,0,44,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,1,0,0,0,,,,,,,,,,,,,,,,,,,,,
Connecticut,Hartford,91,https://www.hrc.org/mei/search/connecticut/hartford,4,4,0,0,5,5,4,4,0,0,5,5,44,0,0,0,0,0,2,0,0,7,7,0,3,3,0,0,0,5,0,0,5,0,0,0,0,0,2,0,10,12,5,2,0,0,,,,,,,,,,,,,,,,,,,,,
Connecticut,New Britain,83,https://www.hrc.org/mei/search/connecticut/new-britain,4,4,0,0,0,0,4,4,0,0,5,5,44,0,0,0,0,0,2,0,0,7,7,0,0,0,0,0,0,5,0,2,0,0,0,0,0,0,2,0,10,12,5,3,2,0,,,,,,,,,,,,,,,,,,,,,
Connecticut,New Haven,83,https://www.hrc.org/mei/search/connecticut/new-haven,4,4,0,0,0,0,4,4,0,0,5,5,44,0,0,0,0,0,2,0,0,7,7,0,3,3,0,0,0,5,0,2,0,0,0,0,0,0,2,0,10,12,4,0,0,0,,,,,,,,,,,,,,,,,,,,,
Connecticut,Norwalk,71,https://www.hrc.org/mei/search/connecticut/norwalk,4,4,0,0,0,0,4,4,0,0,5,0,44,0,0,0,0,0,2,0,0,7,0,0,3,0,0,0,0,5,0,2,0,0,0,2,2,2,2,2,0,12,4,1,0,0,,,,,,,,,,,,,,,,,,,,,
Connecticut,Stamford,100,https://www.hrc.org/mei/search/connecticut/stamford,4,4,0,0,0,0,4,4,0,0,0,0,44,0,0,0,0,0,2,0,0,7,7,6,3,3,2,0,0,5,0,2,5,0,0,0,0,0,2,0,10,12,5,3,2,0,,,,,,,,,,,,,,,,,,,,,
Connecticut,Storrs,58,https://www.hrc.org/mei/search/connecticut/storrs,5,5,0,0,0,0,5,5,0,0,0,0,55,0,0,0,0,0,2,0,0,7,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,,,,,,,,,,,,,,,,,,,,,
Connecticut,Waterbury,57,https://www.hrc.org/mei/search/connecticut/waterbury,5,5,0,0,0,0,5,5,0,0,0,0,55,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,5,0,2,0,0,0,0,0,0,2,0,0,12,0,0,0,0,,,,,,,,,,,,,,,,,,,,,
Delaware,Bethany Beach,37,https://www.hrc.org/mei/search/delaware/bethany-beach,4,4,0,0,0,0,5,5,0,0,0,0,55,0,0,0,0,0,2,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,
Delaware,Dover,54,https://www.hrc.org/mei/search/delaware/dover,4,4,0,0,0,0,5,5,0,0,0,0,55,0,0,0,0,0,2,0,0,7,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,,,,,,,,,,,,,,,,,,,,,
Delaware,Middletown,30,https://www.hrc.org/mei/search/delaware/middletown,4,4,0,0,0,0,5,5,0,0,0,0,55,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,
Delaware,Milford,60,https://www.hrc.org/mei/search/delaware/milford,4,4,0,0,0,0,5,5,0,0,0,0,55,0,0,0,0,0,2,0,0,7,7,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,1,1,0,0,,,,,,,,,,,,,,,,,,,,,
Delaware,Newark,56,https://www.hrc.org/mei/search/delaware/newark,4,4,0,0,0,0,5,5,0,0,0,0,55,0,0,0,0,0,2,0,0,7,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,,,,,,,,,,,,,,,,,,,,,
Delaware,Rehoboth Beach,58,https://www.hrc.org/mei/search/delaware/rehoboth-beach,4,4,0,0,0,0,5,5,0,0,0,0,55,0,0,0,0,0,2,0,0,7,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,2,0,,,,,,,,,,,,,,,,,,,,,
Delaware,Smyrna,43,https://www.hrc.org/mei/search/delaware/smyrna,4,4,0,0,0,0,5,5,0,0,0,0,55,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,,,,,,,,,,,,,,,,,,,,,
Delaware,Wilmington,87,https://www.hrc.org/mei/search/delaware/wilmington,4,4,0,0,0,0,5,5,0,0,0,0,55,0,0,0,0,0,2,0,0,7,7,0,0,0,0,1,0,5,0,0,5,0,0,0,0,0,2,0,10,12,5,1,2,0,,,,,,,,,,,,,,,,,,,,,
Florida,Cape Coral,39,https://www.hrc.org/mei/search/florida/cape-coral,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,7,6,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,12,4,2,0,0,,,,,,,,,,,,,,,,,,,,,
Florida,Coral Gables,59,https://www.hrc.org/mei/search/florida/coral-gables,0,0,4,5,0,0,0,0,4,4,0,0,0,44,0,0,0,0,0,0,0,7,7,0,0,0,0,1,5,0,2,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,,,,,,,,,,,,,,,,,,,,,
Florida,Daytona Beach,30,https://www.hrc.org/mei/search/florida/daytona-beach,0,0,5,5,0,0,0,0,5,5,0,0,0,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,
Florida,Fort Lauderdale,98,https://www.hrc.org/mei/search/florida/fort-lauderdale,0,0,4,4,0,0,0,0,4,4,0,0,0,44,0,0,0,0,0,2,0,7,7,6,3,3,0,1,5,0,2,0,5,1,1,0,0,0,0,0,10,12,4,3,2,0,,,,,,,,,,,,,,,,,,,,,
Florida,Gainesville,96,https://www.hrc.org/mei/search/florida/gainesville,0,0,5,5,4,5,0,0,5,5,4,5,0,55,45,0,0,0,0,0,2,7,7,6,3,0,0,0,5,5,0,2,0,0,0,0,0,0,2,0,10,12,5,3,2,0,,,,,,,,,,,,,,,,,,,,,
Florida,Hialeah,39,https://www.hrc.org/mei/search/florida/hialeah,0,0,4,5,0,0,0,0,4,4,0,0,0,44,0,0,0,0,0,0,0,7,0,0,0,0,0,0,5,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,
Florida,Hollywood,46,https://www.hrc.org/mei/search/florida/hollywood,0,0,4,4,0,0,0,0,4,4,0,0,0,44,0,0,0,0,0,2,0,7,0,6,0,0,0,0,5,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,
Florida,Jacksonville,79,https://www.hrc.org/mei/search/florida/jacksonville,0,0,0,0,4,4,0,0,0,0,4,4,0,0,44,0,0,0,0,0,0,7,7,0,3,3,0,0,0,5,0,2,0,0,0,0,0,0,0,0,10,12,4,2,0,0,,,,,,,,,,,,,,,,,,,,,
Florida,Miami,55,https://www.hrc.org/mei/search/florida/miami,0,0,4,5,0,0,0,0,4,4,0,0,0,44,0,0,0,0,0,0,2,7,0,0,3,0,0,1,5,0,2,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,
Florida,Miami Shores,81,https://www.hrc.org/mei/search/florida/miami-shores,0,0,4,5,0,0,0,0,4,4,0,0,0,44,0,0,0,0,0,0,0,7,7,6,3,3,0,1,5,0,2,0,5,0,0,0,0,0,0,0,10,0,4,3,0,0,,,,,,,,,,,,,,,,,,,,,
Florida,Oakland Park,97,https://www.hrc.org/mei/search/florida/oakland-park,0,0,4,4,0,0,0,0,4,4,0,0,0,44,0,0,0,0,0,2,2,7,7,0,3,3,2,1,5,0,2,0,5,1,1,0,0,0,2,0,10,12,5,3,2,0,,,,,,,,,,,,,,,,,,,,,
Florida,Orlando,100,https://www.hrc.org/mei/search/florida/orlando,0,0,5,5,5,5,0,0,5,5,5,0,0,55,55,0,0,0,0,0,0,7,7,6,3,3,0,0,0,5,0,2,5,0,0,2,0,2,2,2,10,12,5,3,2,0,,,,,,,,,,,,,,,,,,,,,
Florida,Pembroke Pines,71,https://www.hrc.org/mei/search/florida/pembroke-pines,0,0,4,4,0,0,0,0,4,4,0,0,0,44,0,0,0,0,0,2,0,7,7,0,3,3,0,1,5,0,2,0,0,0,0,0,0,0,0,0,0,12,4,1,0,0,,,,,,,,,,,,,,,,,,,,,
Florida,Port Saint Lucie,39,https://www.hrc.org/mei/search/florida/port-saint-lucie,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,7,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,4,1,2,0,,,,,,,,,,,,,,,,,,,,,
Florida,St. Petersburg,100,https://www.hrc.org/mei/search/florida/st.-petersburg,0,0,5,5,5,0,0,0,5,5,5,0,0,52,50,0,0,0,0,0,0,7,7,6,3,3,0,0,5,5,0,2,5,0,0,2,2,2,2,2,10,12,5,3,2,0,,,,,,,,,,,,,,,,,,,,,
Florida,Tallahasee,99,https://www.hrc.org/mei/search/florida/tallahasee,0,0,5,5,0,0,0,0,5,5,0,0,0,55,0,0,0,0,0,0,0,7,7,6,1,1,0,1,0,5,0,0,5,1,1,2,0,0,2,0,10,12,5,1,2,0,,,,,,,,,,,,,,,,,,,,,
Florida,Tampa,100,https://www.hrc.org/mei/search/florida/tampa,0,0,5,5,4,4,0,0,5,5,4,4,0,55,44,0,0,0,0,0,2,7,7,0,3,3,0,1,0,5,0,2,5,1,1,2,0,0,2,2,10,12,5,3,0,0,,,,,,,,,,,,,,,,,,,,,
Florida,Wilton Manors,100,https://www.hrc.org/mei/search/florida/wilton-manors,0,0,4,4,0,0,0,0,4,4,0,0,0,44,0,0,0,0,0,2,2,7,7,6,3,3,0,1,5,0,2,0,5,1,1,2,0,2,2,2,10,12,5,3,2,0,,,,,,,,,,,,,,,,,,,,,
Georgia,Athens-Clarke,28,https://www.hrc.org/mei/search/georgia/athens-clarke,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,7,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,1,1,0,0
Georgia,Atlanta,100,https://www.hrc.org/mei/search/georgia/atlanta,0,0,0,0,5,5,0,0,0,0,5,5,0,0,55,0,0,0,0,0,0,7,7,6,3,3,2,1,0,5,0,2,5,0,0,0,0,0,2,0,10,12,5,3,2,0,,,,,,,,,,,,,,,,,,,,,
Georgia,Augusta-Richmond,33,https://www.hrc.org/mei/search/georgia/augusta-richmond,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,7,7,0,0,0,0,0,5,0,0,0,0,0,0,0,10,0,3,1,0,0
Georgia,Avondale Estates,18,https://www.hrc.org/mei/search/georgia/avondale-estates,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,0,,,,,,,,,,,,,,,,,,,,,
Georgia,Columbus,36,https://www.hrc.org/mei/search/georgia/columbus,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,7,0,3,3,0,0,0,5,0,0,5,0,0,0,0,0,2,0,0,0,3,1,0,0,,,,,,,,,,,,,,,,,,,,,
Georgia,Decatur,45,https://www.hrc.org/mei/search/georgia/decatur,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,7,0,3,3,0,0,0,5,0,0,5,0,0,0,0,0,0,0,10,0,4,1,0,0,,,,,,,,,,,,,,,,,,,,,
Georgia,North Druid Hills,0,https://www.hrc.org/mei/search/georgia/north-druid-hills,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Georgia,Roswell,5,https://www.hrc.org/mei/search/georgia/roswell,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,
Georgia,Sandy Springs,17,https://www.hrc.org/mei/search/georgia/sandy-springs,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,0,,,,,,,,,,,,,,,,,,,,,
Georgia,Savannah,40,https://www.hrc.org/mei/search/georgia/savannah,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,7,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,5,3,2,0,,,,,,,,,,,,,,,,,,,,,
Hawaii,Hawaii County,51,https://www.hrc.org/mei/search/hawaii/hawaii-county,5,5,0,0,0,0,4,4,0,0,0,0,55,0,0,0,0,0,2,0,0,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,7,7,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
Hawaii,Honolulu County,48,https://www.hrc.org/mei/search/hawaii/honolulu-county,5,5,0,0,0,0,4,4,0,0,0,0,55,0,0,0,0,0,2,0,0,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,7,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0
Hawaii,Kalawao County,30,https://www.hrc.org/mei/search/hawaii/kalawao-county,5,5,0,0,0,0,4,4,0,0,0,0,55,0,0,0,0,0,2,0,0,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Hawaii,Kauai County,32,https://www.hrc.org/mei/search/hawaii/kauai-county,5,5,0,0,0,0,4,4,0,0,0,0,55,0,0,0,0,0,2,0,0,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0
Hawaii,Maui County,50,https://www.hrc.org/mei/search/hawaii/maui-county,5,5,0,0,0,0,4,4,0,0,0,0,55,0,0,0,0,0,2,0,0,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,7,7,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0
Idaho,Boise,73,https://www.hrc.org/mei/search/idaho/boise,0,0,0,0,5,5,0,0,0,0,5,5,0,0,55,0,0,0,0,0,0,7,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,12,5,2,0,0,,,,,,,,,,,,,,,,,,,,,
Idaho,Coeur d'Alene,66,https://www.hrc.org/mei/search/idaho/coeur-dalene,0,0,0,0,5,5,0,0,0,0,5,5,0,0,55,0,0,0,0,0,0,7,7,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,12,3,2,0,0,,,,,,,,,,,,,,,,,,,,,
Idaho,Idaho Falls,41,https://www.hrc.org/mei/search/idaho/idaho-falls,0,0,0,0,5,5,0,0,0,0,5,5,0,0,0,0,0,0,0,0,0,7,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,2,0,0,,,,,,,,,,,,,,,,,,,,,
Idaho,Meridian,26,https://www.hrc.org/mei/search/idaho/meridian,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,,,,,,,,,,,,,,,,,,,,,
Idaho,Moscow,69,https://www.hrc.org/mei/search/idaho/moscow,0,0,0,0,5,5,0,0,0,0,5,5,0,0,55,0,0,0,0,0,0,7,7,0,0,0,0,1,0,5,0,0,0,0,0,0,0,0,0,0,0,12,5,2,0,0,,,,,,,,,,,,,,,,,,,,,
Idaho,Nampa,18,https://www.hrc.org/mei/search/idaho/nampa,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,12,1,0,0,0,,,,,,,,,,,,,,,,,,,,,
